date,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,antibodyNegative,antibodyPositive,antibodyTotal,deathConfirmed,deathProbable,pcrNegativeTests,pcrPositiveCases,pcrPositiveTests,pcrTotalTests,positiveConfirmed,totalTestsPeople,hospitalized,lastModified,total,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,hash
20200523,1616622,12199912,4084,37873,182709,8812,7770,4620,638,361239,2020-05-23T00:00:00Z,91350,146914,13174,340575,74864,991,2190901,1527911,204815,6516538,,,182709,2020-05-23T00:00:00Z,13820618,13816534,13816534,1087,1388,340692,22336,363028,b4f3edfe50301eb6054bca7a77a6de5228a5ab61
