date,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,antibodyNegative,antibodyPositive,antibodyTotal,deathConfirmed,deathProbable,pcrNegativeTests,pcrPositiveCases,pcrPositiveTests,pcrTotalTests,positiveConfirmed,totalTestsPeople,hospitalized,lastModified,total,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,hash
20200330,167800,806301,65369,15574,19341,3087,187,451,,4560,2020-03-30T00:00:00Z,3080,,,,53,1,90666,9764,8352,99032,,,19341,2020-03-30T00:00:00Z,1039470,974101,974101,539,2485,96535,21174,117709,facb3e1e3cfe85436ed11d6a747c910083dfca7f
