date,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,antibodyNegative,antibodyPositive,antibodyTotal,deathConfirmed,deathProbable,pcrNegativeTests,pcrPositiveCases,pcrPositiveTests,pcrTotalTests,positiveConfirmed,totalTestsPeople,hospitalized,lastModified,total,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,hash
20200414,604005,2523950,16615,58719,77275,14039,1715,5975,221,39268,2020-04-14T00:00:00Z,26185,3,0,3,776,25,169700,19134,16548,186296,,,77275,2020-04-14T00:00:00Z,3144570,3127955,3127955,2309,3233,124862,25947,150809,b485e8bc02dfd14088dbbdeeb08344cbbc5906bd
