date,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,antibodyNegative,antibodyPositive,antibodyTotal,deathConfirmed,deathProbable,pcrNegativeTests,pcrPositiveCases,pcrPositiveTests,pcrTotalTests,positiveConfirmed,totalTestsPeople,hospitalized,lastModified,total,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,hash
20200417,697209,2888432,10889,57808,88067,14910,2052,6096,148,53533,2020-04-17T00:00:00Z,32901,3,0,3,1314,29,187346,33279,18294,205702,,,88067,2020-04-17T00:00:00Z,3596530,3585641,3585641,2072,3374,126429,31851,158280,98427ddfce553fc020326ec0e2970a8655c9ff72
