date,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,antibodyNegative,antibodyPositive,antibodyTotal,deathConfirmed,deathProbable,pcrNegativeTests,pcrPositiveCases,pcrPositiveTests,pcrTotalTests,positiveConfirmed,totalTestsPeople,hospitalized,lastModified,total,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,hash
20200503,1153601,5920746,2812,50312,136828,9292,4502,4761,425,179733,2020-05-03T00:00:00Z,61959,2337,925,2443,7340,70,544351,1077559,80668,1691144,,,136828,2020-05-03T00:00:00Z,7077159,7074347,7074347,1177,1916,214962,26054,241016,f7d9e61cfa86937c2657fc4ef964cc04075b7e31
