date,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,antibodyNegative,antibodyPositive,antibodyTotal,deathConfirmed,deathProbable,pcrNegativeTests,pcrPositiveCases,pcrPositiveTests,pcrTotalTests,positiveConfirmed,totalTestsPeople,hospitalized,lastModified,total,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,hash
20200521,1569883,11483744,3641,39915,177284,9090,7412,4868,616,298418,2020-05-21T00:00:00Z,88978,123134,9566,233116,73131,944,1934905,1473722,180461,6001713,,,177284,2020-05-21T00:00:00Z,13057268,13053627,13053627,1431,4619,396255,26089,422344,aa922b8f8c8a6f7ddef78bf6c546cccb9eaeb0d7
