state,notes,covid19Site,covid19SiteSecondary,twitter,covid19SiteOld,pui,pum,name,fips
VI,"Virgin Islands: Positive, Negative, and Pending provided. ",https://doh.vi.gov/covid19usvi,https://www.covid19usvi.com,@usvidoh,https://doh.vi.gov/,Positives Only,false,US Virgin Islands,78
